Energie Oppervlakte Links,3152,,Energie Oppervlakte Rechts,3156,,InschakelpiekLinks,3152,,InschakelpiekRechts,3156,,MaxOmloopStroomLinks,3152,,MaxOmloopStroomRechts,3156,,OmloopTijdLinks_Motorstroom,3152,,OmloopTijdRechts_Motorstroom,3156,,OmloopTijdRechts_Relais,3156,,OmloopTijdLinks_Relais,3152,,SectieBezettingTijd,6789,,TijdEindMotorstroomControleLinks,3152,,TijdEindMotorstroomControleRechts,3156,,TijdSturingMotorstroomLinks,3152,,TijdSturingMotorstroomRechts,3156,,UitControleTijd,6320
01/Apr/19 10:32:40.612,5.44430162981918,,01/Apr/19 10:19:45.754,5.57583966977445,,01/Apr/19 10:32:40.612,18.1924438,,01/Apr/19 10:19:45.754,17.7963257,,01/Apr/19 10:32:40.612,4.44835470106196,,01/Apr/19 10:19:45.754,4.3285829417347,,01/Apr/19 10:32:40.612,1.3730011,,01/Apr/19 10:19:45.754,1.4100036,,01/Apr/19 10:19:45.754,1.4500122,,01/Apr/19 10:32:40.612,1.4000091,,01/Apr/19 07:35:08.555,19.8509979,,01/Apr/19 10:32:40.612,0.027008,,01/Apr/19 10:19:45.754,0.0279999,,01/Apr/19 10:32:40.612,0,,01/Apr/19 10:19:45.754,0.0120087,,01/Apr/19 07:36:51.912,1.3499908
01/Apr/19 10:43:54.373,5.55376964125636,,01/Apr/19 10:34:58.762,5.45884109629744,,01/Apr/19 10:43:54.373,18.12439,,01/Apr/19 10:34:58.762,17.696228,,01/Apr/19 10:43:54.373,4.40376611712042,,01/Apr/19 10:34:58.762,4.33285436281535,,01/Apr/19 10:43:54.373,1.3899994,,01/Apr/19 10:34:58.762,1.3999939,,01/Apr/19 10:34:58.762,1.4499969,,01/Apr/19 10:43:54.373,1.4499969,,01/Apr/19 07:37:28.854,14.6490021,,01/Apr/19 10:43:54.373,0.0379943,,01/Apr/19 10:34:58.762,0.0279999,,01/Apr/19 10:43:54.373,0.0220032,,01/Apr/19 10:34:58.762,0.0220031,,01/Apr/19 07:39:39.062,1.3010102
01/Apr/19 10:57:12.221,5.50343968443821,,01/Apr/19 10:48:19.672,5.55756843752806,,01/Apr/19 10:57:12.221,18.237,,01/Apr/19 10:48:19.672,17.7130127,,01/Apr/19 10:57:12.221,4.37162675573325,,01/Apr/19 10:48:19.672,4.2903410236768,,01/Apr/19 10:57:12.221,1.3799897,,01/Apr/19 10:48:19.672,1.4100036,,01/Apr/19 10:48:19.672,1.4500122,,01/Apr/19 10:57:12.221,1.3999939,,01/Apr/19 07:41:41.913,22.6500092,,01/Apr/19 10:57:12.221,0.0070038,,01/Apr/19 10:48:19.672,0.0370026,,01/Apr/19 10:57:12.221,0.0130004,,01/Apr/19 10:48:19.672,0.003006,,01/Apr/19 07:42:00.271,1.3500061
01/Apr/19 11:03:43.679,5.42003569649334,,01/Apr/19 11:00:18.430,5.45683732187706,,01/Apr/19 11:03:43.679,17.9885864,,01/Apr/19 11:00:18.430,17.7212524,,01/Apr/19 11:03:43.679,4.43356384126747,,01/Apr/19 11:00:18.430,4.33803786738046,,01/Apr/19 11:03:43.679,1.3730011,,01/Apr/19 11:00:18.430,1.3919983,,01/Apr/19 11:00:18.430,1.3999939,,01/Apr/19 11:03:43.679,1.3999939,,01/Apr/19 07:43:36.663,28.6000061,,01/Apr/19 11:03:43.679,0.0269928,,01/Apr/19 11:00:18.430,0.0079956,,01/Apr/19 11:03:43.679,0,,01/Apr/19 11:00:18.430,0,,01/Apr/19 07:46:00.521,1.3500061
01/Apr/19 11:12:14.229,5.58671781731366,,01/Apr/19 11:06:15.829,5.46710518866934,,01/Apr/19 11:12:14.229,17.8109741,,01/Apr/19 11:06:15.829,18.107605,,01/Apr/19 11:12:14.229,4.40855095830607,,01/Apr/19 11:06:15.829,4.29257654917361,,01/Apr/19 11:12:14.229,1.3930054,,01/Apr/19 11:06:15.829,1.3930054,,01/Apr/19 11:06:15.829,1.4000092,,01/Apr/19 11:12:14.229,1.401001,,01/Apr/19 07:47:20.714,23.5509949,,01/Apr/19 11:12:14.229,0.0079956,,01/Apr/19 11:06:15.829,0.0070038,,01/Apr/19 11:12:14.229,0,,01/Apr/19 11:06:15.829,0,,01/Apr/19 07:49:58.770,1.300003
01/Apr/19 11:25:06.088,5.61513607730541,,01/Apr/19 11:17:08.589,5.4482578377725,,01/Apr/19 11:25:06.088,18.08319,,01/Apr/19 11:17:08.589,18.1195068,,01/Apr/19 11:25:06.088,4.41953918973676,,01/Apr/19 11:17:08.589,4.29821781055996,,01/Apr/19 11:25:06.088,1.3930054,,01/Apr/19 11:17:08.589,1.3999939,,01/Apr/19 11:17:08.589,1.449997,,01/Apr/19 11:25:06.088,1.4000091,,01/Apr/19 07:52:19.813,27.397995,,01/Apr/19 11:25:06.088,0.0070037,,01/Apr/19 11:17:08.589,0.0370026,,01/Apr/19 11:25:06.088,0,,01/Apr/19 11:17:08.589,0.0130005,,01/Apr/19 07:57:07.230,1.300003
01/Apr/19 11:31:19.547,5.5380146233681,,01/Apr/19 11:27:15.238,5.25678567417479,,01/Apr/19 11:31:19.547,17.9193115,,01/Apr/19 11:27:15.238,18.1552124,,01/Apr/19 11:31:19.547,4.34690957313832,,01/Apr/19 11:27:15.238,4.28543007552918,,01/Apr/19 11:31:19.547,1.3899994,,01/Apr/19 11:27:15.238,1.3829956,,01/Apr/19 11:27:15.238,1.4010009,,01/Apr/19 11:31:19.547,1.4500122,,01/Apr/19 07:59:02.324,17.598999,,01/Apr/19 11:31:19.547,0.0480042,,01/Apr/19 11:27:15.238,0.0180053,,01/Apr/19 11:31:19.547,0.0120086,,01/Apr/19 11:27:15.238,0,,01/Apr/19 08:05:58.829,1.3009949
01/Apr/19 11:36:32.846,5.57095866795919,,01/Apr/19 11:34:12.696,5.4215468233809,,01/Apr/19 11:36:32.846,18.2821655,,01/Apr/19 11:34:12.696,17.98645,,01/Apr/19 11:36:32.846,4.37498315724008,,01/Apr/19 11:34:12.696,4.25381650844264,,01/Apr/19 11:36:32.846,1.3899994,,01/Apr/19 11:34:12.696,1.3930054,,01/Apr/19 11:34:12.696,1.4000092,,01/Apr/19 11:36:32.846,1.3999939,,01/Apr/19 08:05:14.024,23.4499969,,01/Apr/19 11:36:32.846,0.0070038,,01/Apr/19 11:34:12.696,0.0070038,,01/Apr/19 11:36:32.846,0.0029907,,01/Apr/19 11:34:12.696,0,,01/Apr/19 08:14:01.388,1.3499908
01/Apr/19 12:01:48.566,5.607150485778,,01/Apr/19 11:48:52.706,5.54246218452779,,01/Apr/19 12:01:48.566,17.9556274,,01/Apr/19 11:48:52.706,18.00415,,01/Apr/19 12:01:48.566,4.41994757342378,,01/Apr/19 11:48:52.706,4.34597773882394,,01/Apr/19 12:01:48.566,1.3999939,,01/Apr/19 11:48:52.706,1.4100037,,01/Apr/19 11:48:52.706,1.449997,,01/Apr/19 12:01:48.566,1.449997,,01/Apr/19 08:08:22.575,28.8500061,,01/Apr/19 12:01:48.566,0.0270081,,01/Apr/19 11:48:52.706,0.0379944,,01/Apr/19 12:01:48.566,0.022995,,01/Apr/19 11:48:52.706,0.0019989,,01/Apr/19 08:16:47.588,1.3500061
01/Apr/19 12:17:15.573,5.48213695592806,,01/Apr/19 12:04:10.716,5.44121131959786,,01/Apr/19 12:17:15.573,18.2702637,,01/Apr/19 12:04:10.716,18.2016,,01/Apr/19 12:17:15.573,4.37010327485817,,01/Apr/19 12:04:10.716,4.29958343340898,,01/Apr/19 12:17:15.573,1.3800049,,01/Apr/19 12:04:10.716,1.4000092,,01/Apr/19 12:04:10.716,1.449997,,01/Apr/19 12:17:15.573,1.4000092,,01/Apr/19 08:15:13.386,18.3999939,,01/Apr/19 12:17:15.573,0.0180054,,01/Apr/19 12:04:10.716,0.0269928,,01/Apr/19 12:17:15.573,0.0019989,,01/Apr/19 12:04:10.716,0.022995,,01/Apr/19 08:19:50.738,1.300003
01/Apr/19 12:22:52.922,5.54957584706834,,01/Apr/19 12:20:20.772,5.31180809447372,,01/Apr/19 12:22:52.922,18.2769775,,01/Apr/19 12:20:20.772,17.7685547,,01/Apr/19 12:22:52.922,4.37711356646826,,01/Apr/19 12:20:20.772,4.36519920940079,,01/Apr/19 12:22:52.922,1.3870087,,01/Apr/19 12:20:20.772,1.3829956,,01/Apr/19 12:20:20.772,1.3999939,,01/Apr/19 12:22:52.922,1.4000092,,01/Apr/19 08:19:07.436,31.8009949,,01/Apr/19 12:22:52.922,0,,01/Apr/19 12:20:20.772,0.0169983,,01/Apr/19 12:22:52.922,0.0130005,,01/Apr/19 12:20:20.772,0,,01/Apr/19 08:28:59.396,1.3500061
01/Apr/19 12:31:48.533,5.569700696142,,01/Apr/19 12:26:02.172,5.53126315331025,,01/Apr/19 12:31:48.533,17.7740479,,01/Apr/19 12:26:02.172,17.6425171,,01/Apr/19 12:31:48.533,4.40305616491991,,01/Apr/19 12:26:02.172,4.3560414391824,,01/Apr/19 12:31:48.533,1.3899994,,01/Apr/19 12:26:02.172,1.4100037,,01/Apr/19 12:26:02.172,1.4500122,,01/Apr/19 12:31:48.533,1.3999939,,01/Apr/19 08:21:44.236,13.8500061,,01/Apr/19 12:31:48.533,0.0070038,,01/Apr/19 12:26:02.172,0.0279999,,01/Apr/19 12:31:48.533,0.0029907,,01/Apr/19 12:26:02.172,0.0120086,,01/Apr/19 08:32:43.595,1.2999878
01/Apr/19 12:36:52.855,5.42269405635657,,01/Apr/19 12:34:28.733,5.41097467731603,,01/Apr/19 12:36:52.855,17.7957153,,01/Apr/19 12:34:28.733,18.02002,,01/Apr/19 12:36:52.855,4.43661631497752,,01/Apr/19 12:34:28.733,4.33091502772103,,01/Apr/19 12:36:52.855,1.3730011,,01/Apr/19 12:34:28.733,1.3899994,,01/Apr/19 12:34:28.733,1.449997,,01/Apr/19 12:36:52.855,2.3730011,,01/Apr/19 08:23:48.687,21.2010041,,01/Apr/19 12:36:52.855,1,,01/Apr/19 12:34:28.733,0.0379944,,01/Apr/19 12:36:52.855,0,,01/Apr/19 12:34:28.733,0.0220032,,01/Apr/19 08:34:57.745,1.300003
01/Apr/19 12:48:45.690,5.25605444986908,,01/Apr/19 12:42:10.232,5.42065413260628,,01/Apr/19 12:48:45.690,18.1274414,,01/Apr/19 12:42:10.232,17.8787231,,01/Apr/19 12:48:45.690,4.35300758377554,,01/Apr/19 12:42:10.232,4.34811367189374,,01/Apr/19 12:48:45.690,1.3630066,,01/Apr/19 12:42:10.232,1.3899994,,01/Apr/19 12:42:10.232,1.4179992,,01/Apr/19 12:48:45.690,1.3999939,,01/Apr/19 08:31:10.295,23.9000092,,01/Apr/19 12:48:45.690,0.0369873,,01/Apr/19 12:42:10.232,0.0279998,,01/Apr/19 12:48:45.690,0,,01/Apr/19 12:42:10.232,0,,01/Apr/19 09:08:02.961,1.300003
01/Apr/19 13:00:13.450,5.29400159684507,,01/Apr/19 12:56:06.139,5.41676794026944,,01/Apr/19 13:00:13.450,18.2397461,,01/Apr/19 12:56:06.139,17.8704834,,01/Apr/19 13:00:13.450,4.39298089147426,,01/Apr/19 12:56:06.139,4.35635119295373,,01/Apr/19 13:00:13.450,1.3619995,,01/Apr/19 12:56:06.139,1.3899994,,01/Apr/19 12:56:06.139,1.3999939,,01/Apr/19 13:00:13.450,1.4000092,,01/Apr/19 08:34:42.444,23.9489899,,01/Apr/19 13:00:13.450,0.0380097,,01/Apr/19 12:56:06.139,0.0070038,,01/Apr/19 13:00:13.450,0,,01/Apr/19 12:56:06.139,0.0029907,,01/Apr/19 09:09:38.061,1.3000031
01/Apr/19 13:05:35.799,5.29172767692567,,01/Apr/19 13:03:01.599,5.40686103371939,,01/Apr/19 13:05:35.799,18.0944824,,01/Apr/19 13:03:01.599,17.8536987,,01/Apr/19 13:05:35.799,4.35758519493092,,01/Apr/19 13:03:01.599,4.3318357314332,,01/Apr/19 13:05:35.799,1.3619995,,01/Apr/19 13:03:01.599,1.3870086,,01/Apr/19 13:03:01.599,1.4000091,,01/Apr/19 13:05:35.799,1.4000092,,01/Apr/19 08:36:58.695,26.949997,,01/Apr/19 13:05:35.799,0.0380097,,01/Apr/19 13:03:01.599,0,,01/Apr/19 13:05:35.799,0,,01/Apr/19 13:03:01.599,0.0130005,,01/Apr/19 09:13:25.321,1.3000031
01/Apr/19 13:16:56.557,5.4108344690375,,01/Apr/19 13:12:05.198,5.43463517192141,,01/Apr/19 13:16:56.557,18.3627319,,01/Apr/19 13:12:05.198,17.741394,,01/Apr/19 13:16:56.557,4.36094666561249,,01/Apr/19 13:12:05.198,4.29258143158837,,01/Apr/19 13:16:56.557,1.371994,,01/Apr/19 13:12:05.198,1.3899994,,01/Apr/19 13:12:05.198,1.4000092,,01/Apr/19 13:16:56.557,1.3999939,,01/Apr/19 08:41:43.857,41.1119995,,01/Apr/19 13:16:56.557,0.0279999,,01/Apr/19 13:12:05.198,0.0080109,,01/Apr/19 13:16:56.557,0,,01/Apr/19 13:12:05.198,0.0019989,,01/Apr/19 09:16:57.570,1.3000031
01/Apr/19 13:30:03.415,5.46784835564913,,01/Apr/19 13:22:47.956,5.4853465321919,,01/Apr/19 13:30:03.415,18.1137085,,01/Apr/19 13:22:47.956,17.9724121,,01/Apr/19 13:30:03.415,4.39420491451772,,01/Apr/19 13:22:47.956,4.30661442250967,,01/Apr/19 13:30:03.415,1.3799896,,01/Apr/19 13:22:47.956,1.3999939,,01/Apr/19 13:22:47.956,1.449997,,01/Apr/19 13:30:03.415,1.3999939,,01/Apr/19 09:00:58.816,15.4000092,,01/Apr/19 13:30:03.415,0.0180054,,01/Apr/19 13:22:47.956,0.0370026,,01/Apr/19 13:30:03.415,0.0019989,,01/Apr/19 13:22:47.956,0.0130005,,01/Apr/19 09:27:09.230,1.300003
01/Apr/19 13:35:38.764,5.47551335737133,,01/Apr/19 13:33:01.615,5.32689645640309,,01/Apr/19 13:35:38.764,17.9483032,,01/Apr/19 13:33:01.615,17.9464722,,01/Apr/19 13:35:38.764,4.41525777866627,,01/Apr/19 13:33:01.615,4.32554279631637,,01/Apr/19 13:35:38.764,1.378006,,01/Apr/19 13:33:01.615,1.3719941,,01/Apr/19 13:33:01.615,1.3999939,,01/Apr/19 13:35:38.764,1.3999939,,01/Apr/19 09:05:39.516,49.201004,,01/Apr/19 13:35:38.764,0,,01/Apr/19 13:33:01.615,0.0279998,,01/Apr/19 13:35:38.764,0.0219879,,01/Apr/19 13:33:01.615,0,,01/Apr/19 09:32:24.630,1.3509979
01/Apr/19 13:48:28.626,5.44204455514971,,01/Apr/19 13:43:16.276,5.33018582061757,,01/Apr/19 13:48:28.626,18.1271362,,01/Apr/19 13:43:16.276,18.1240845,,01/Apr/19 13:48:28.626,4.38779600594107,,01/Apr/19 13:43:16.276,4.26479935684186,,01/Apr/19 13:48:28.626,1.3700104,,01/Apr/19 13:43:16.276,1.3769989,,01/Apr/19 13:43:16.276,1.3999939,,01/Apr/19 13:48:28.626,1.3999939,,01/Apr/19 09:09:21.616,38.6009979,,01/Apr/19 13:48:28.626,0.0079956,,01/Apr/19 13:43:16.276,0,,01/Apr/19 13:48:28.626,0.0219879,,01/Apr/19 13:43:16.276,0.022995,,01/Apr/19 09:35:06.779,1.3500061
01/Apr/19 14:00:43.482,5.25717390413715,,01/Apr/19 13:56:14.175,5.19618595574506,,01/Apr/19 14:00:43.482,18.1970215,,01/Apr/19 13:56:14.175,18.1555176,,01/Apr/19 14:00:43.482,4.3584951808185,,01/Apr/19 13:56:14.175,4.2834120581519,,01/Apr/19 14:00:43.482,1.3619995,,01/Apr/19 13:56:14.175,1.371994,,01/Apr/19 13:56:14.175,1.3999939,,01/Apr/19 14:00:43.482,1.4000091,,01/Apr/19 09:10:45.716,24.8009949,,01/Apr/19 14:00:43.482,0.0380096,,01/Apr/19 13:56:14.175,0.0279999,,01/Apr/19 14:00:43.482,0,,01/Apr/19 13:56:14.175,0,,01/Apr/19 09:38:09.979,1.3000031
01/Apr/19 14:06:29.831,5.49938273749394,,01/Apr/19 14:03:23.631,5.36690833224455,,01/Apr/19 14:06:29.831,18.3181763,,01/Apr/19 14:03:23.631,18.13446,,01/Apr/19 14:06:29.831,4.38884466108464,,01/Apr/19 14:03:23.631,4.27273595128774,,01/Apr/19 14:06:29.831,1.3800049,,01/Apr/19 14:03:23.631,1.3899994,,01/Apr/19 14:03:23.631,1.4000091,,01/Apr/19 14:06:29.831,1.3999939,,01/Apr/19 09:14:41.026,15.25,,01/Apr/19 14:06:29.831,0.0079956,,01/Apr/19 14:03:23.631,0.0070038,,01/Apr/19 14:06:29.831,0.0119934,,01/Apr/19 14:03:23.631,0.0030059,,01/Apr/19 09:40:08.078,1.298996
01/Apr/19 14:16:52.540,5.40953769963066,,01/Apr/19 14:13:24.341,5.43423094246427,,01/Apr/19 14:16:52.540,18.1759644,,01/Apr/19 14:13:24.341,17.6446533,,01/Apr/19 14:16:52.540,4.3883994276374,,01/Apr/19 14:13:24.341,4.3352919770874,,01/Apr/19 14:16:52.540,1.3699951,,01/Apr/19 14:13:24.341,1.3999939,,01/Apr/19 14:13:24.341,1.449997,,01/Apr/19 14:16:52.540,1.3999939,,01/Apr/19 09:19:09.376,22.649002,,01/Apr/19 14:16:52.540,0.0270081,,01/Apr/19 14:13:24.341,0.0379944,,01/Apr/19 14:16:52.540,0.0029907,,01/Apr/19 14:13:24.341,0.0120087,,01/Apr/19 09:42:07.239,1.300003
01/Apr/19 14:23:53.989,5.38537907776706,,01/Apr/19 14:21:35.840,5.36743295830953,,01/Apr/19 14:23:53.989,18.0847168,,01/Apr/19 14:21:35.840,18.1030273,,01/Apr/19 14:23:53.989,4.38687296172895,,01/Apr/19 14:21:35.840,4.30782640172975,,01/Apr/19 14:23:53.989,1.3600006,,01/Apr/19 14:21:35.840,1.3899994,,01/Apr/19 14:21:35.840,1.4000091,,01/Apr/19 14:23:53.989,1.4000091,,01/Apr/19 09:29:12.586,13.4490051,,01/Apr/19 14:23:53.989,0.027008,,01/Apr/19 14:21:35.840,0.0080108,,01/Apr/19 14:23:53.989,0.0130005,,01/Apr/19 14:21:35.840,0.0019989,,01/Apr/19 09:45:34.489,1.3500061
01/Apr/19 14:33:03.599,5.0411371455338,,01/Apr/19 14:26:49.189,5.22882268219045,,01/Apr/19 14:33:03.599,18.1054688,,01/Apr/19 14:26:49.189,17.99591,,01/Apr/19 14:33:03.599,4.39679282713261,,01/Apr/19 14:26:49.189,4.24588157131302,,01/Apr/19 14:33:03.599,1.3320008,,01/Apr/19 14:26:49.189,1.3700104,,01/Apr/19 14:26:49.189,1.4000092,,01/Apr/19 14:33:03.599,1.3500061,,01/Apr/19 09:34:58.336,38.1990051,,01/Apr/19 14:33:03.599,0.0180053,,01/Apr/19 14:26:49.189,0.0279999,,01/Apr/19 14:33:03.599,0,,01/Apr/19 14:26:49.189,0.0019989,,01/Apr/19 09:49:14.738,1.3500061
01/Apr/19 14:39:29.048,5.4006193456429,,01/Apr/19 14:35:26.799,5.33103382752848,,01/Apr/19 14:39:29.048,18.3190918,,01/Apr/19 14:35:26.799,18.1573486,,01/Apr/19 14:39:29.048,4.37300576893973,,01/Apr/19 14:35:26.799,4.2757818167312,,01/Apr/19 14:39:29.048,1.3629913,,01/Apr/19 14:35:26.799,1.3800049,,01/Apr/19 14:35:26.799,1.449997,,01/Apr/19 14:39:29.048,1.3999939,,01/Apr/19 09:36:44.386,14.25,,01/Apr/19 14:39:29.048,0.0370026,,01/Apr/19 14:35:26.799,0.0480042,,01/Apr/19 14:39:29.048,0,,01/Apr/19 14:35:26.799,0.0219879,,01/Apr/19 09:56:04.187,1.3500061
01/Apr/19 14:49:20.708,5.35039075777832,,01/Apr/19 14:44:16.359,5.38225343956506,,01/Apr/19 14:49:20.708,17.9199219,,01/Apr/19 14:44:16.359,17.3547363,,01/Apr/19 14:49:20.708,4.40396722137206,,01/Apr/19 14:44:16.359,4.33550268532838,,01/Apr/19 14:49:20.708,1.3529968,,01/Apr/19 14:44:16.359,1.3899994,,01/Apr/19 14:44:16.359,1.3999939,,01/Apr/19 14:49:20.708,1.3999939,,01/Apr/19 09:39:06.136,19.9989929,,01/Apr/19 14:49:20.708,0.0469971,,01/Apr/19 14:44:16.359,0.0070037,,01/Apr/19 14:49:20.708,0,,01/Apr/19 14:44:16.359,0.0029908,,01/Apr/19 10:01:17.546,1.3499908
01/Apr/19 15:00:55.467,5.38042813641974,,01/Apr/19 14:57:34.258,5.21862499557955,,01/Apr/19 15:00:55.467,18.2696533,,01/Apr/19 14:57:34.258,17.5979614,,01/Apr/19 15:00:55.467,4.33134224392495,,01/Apr/19 14:57:34.258,4.33498614641651,,01/Apr/19 15:00:55.467,1.3699951,,01/Apr/19 14:57:34.258,1.3720092,,01/Apr/19 14:57:34.258,1.4000091,,01/Apr/19 15:00:55.467,1.4000091,,01/Apr/19 09:41:52.197,24.9109955,,01/Apr/19 15:00:55.467,0.0180053,,01/Apr/19 14:57:34.258,0.0279999,,01/Apr/19 15:00:55.467,0.0120087,,01/Apr/19 14:57:34.258,0,,01/Apr/19 10:03:46.696,1.3500061
01/Apr/19 15:05:51.816,5.21226481285598,,01/Apr/19 15:03:18.617,5.38008884867457,,01/Apr/19 15:05:51.816,17.9577637,,01/Apr/19 15:03:18.617,17.8509521,,01/Apr/19 15:05:51.816,4.38657424639072,,01/Apr/19 15:03:18.617,4.26968281188494,,01/Apr/19 15:05:51.816,1.3430023,,01/Apr/19 15:03:18.617,1.3880004,,01/Apr/19 15:03:18.617,1.3999939,,01/Apr/19 15:05:51.816,1.4000092,,01/Apr/19 09:44:00.298,29.5999908,,01/Apr/19 15:05:51.816,0.0570069,,01/Apr/19 15:03:18.617,0,,01/Apr/19 15:05:51.816,0,,01/Apr/19 15:03:18.617,0.0119935,,01/Apr/19 10:06:20.845,1.2999878
01/Apr/19 15:16:43.525,5.36965067200862,,01/Apr/19 15:13:45.325,5.35536017610362,,01/Apr/19 15:16:43.525,17.8494263,,01/Apr/19 15:13:45.325,17.7536011,,01/Apr/19 15:16:43.525,4.39511141982691,,01/Apr/19 15:13:45.325,4.25352157027113,,01/Apr/19 15:16:43.525,1.3600006,,01/Apr/19 15:13:45.325,1.3899994,,01/Apr/19 15:13:45.325,1.4000092,,01/Apr/19 15:16:43.525,1.4000091,,01/Apr/19 09:46:39.698,19,,01/Apr/19 15:16:43.525,0.0379944,,01/Apr/19 15:13:45.325,0.0070038,,01/Apr/19 15:16:43.525,0.0020141,,01/Apr/19 15:13:45.325,0.003006,,01/Apr/19 10:16:27.554,1.3499908
01/Apr/19 15:26:41.174,5.39026203116749,,01/Apr/19 15:22:11.874,5.38587204860279,,01/Apr/19 15:26:41.174,17.8430176,,01/Apr/19 15:22:11.874,17.8152466,,01/Apr/19 15:26:41.174,4.39847024741423,,01/Apr/19 15:22:11.874,4.34597513967282,,01/Apr/19 15:26:41.174,1.3699951,,01/Apr/19 15:22:11.874,1.3899993,,01/Apr/19 15:22:11.874,1.3999939,,01/Apr/19 15:26:41.174,1.4000092,,01/Apr/19 09:51:32.048,35.1499939,,01/Apr/19 15:26:41.174,0.0180054,,01/Apr/19 15:22:11.874,0.0070038,,01/Apr/19 15:26:41.174,0.0120087,,01/Apr/19 15:22:11.874,0.0029908,,01/Apr/19 10:19:45.754,1.300003
01/Apr/19 15:32:17.534,5.17336429641165,,01/Apr/19 15:28:59.334,5.3759113131389,,01/Apr/19 15:32:17.534,17.98767,,01/Apr/19 15:28:59.334,17.8433228,,01/Apr/19 15:32:17.534,4.37710923968183,,01/Apr/19 15:28:59.334,4.33742982829287,,01/Apr/19 15:32:17.534,1.3419952,,01/Apr/19 15:28:59.334,1.3899994,,01/Apr/19 15:28:59.334,1.4000091,,01/Apr/19 15:32:17.534,1.3500061,,01/Apr/19 09:58:02.707,14.7489929,,01/Apr/19 15:32:17.534,0.0080109,,01/Apr/19 15:28:59.334,0.0070037,,01/Apr/19 15:32:17.534,0,,01/Apr/19 15:28:59.334,0.003006,,01/Apr/19 10:32:40.612,1.300003
01/Apr/19 15:37:41.883,5.27192800714461,,01/Apr/19 15:35:20.784,5.40123964410781,,01/Apr/19 15:37:41.883,17.78778,,01/Apr/19 15:35:20.784,17.8594971,,01/Apr/19 15:37:41.883,4.39115198110441,,01/Apr/19 15:35:20.784,4.31882722639592,,01/Apr/19 15:37:41.883,1.3430023,,01/Apr/19 15:35:20.784,1.3899993,,01/Apr/19 15:35:20.784,1.451004,,01/Apr/19 15:37:41.883,1.3500061,,01/Apr/19 10:03:38.657,23.6490021,,01/Apr/19 15:37:41.883,0.0070038,,01/Apr/19 15:35:20.784,0.0380097,,01/Apr/19 15:37:41.883,0,,01/Apr/19 15:35:20.784,0.022995,,01/Apr/19 10:34:58.762,1.300003
01/Apr/19 15:49:15.692,5.29060264951847,,01/Apr/19 15:44:11.392,5.37066327150729,,01/Apr/19 15:49:15.692,17.9208374,,01/Apr/19 15:44:11.392,17.30133,,01/Apr/19 15:49:15.692,4.37423455485644,,01/Apr/19 15:44:11.392,4.3658201803647,,01/Apr/19 15:49:15.692,1.3500061,,01/Apr/19 15:44:11.392,1.3899994,,01/Apr/19 15:44:11.392,1.4500122,,01/Apr/19 15:49:15.692,1.3999939,,01/Apr/19 10:05:49.107,27.9499969,,01/Apr/19 15:49:15.692,0.0479889,,01/Apr/19 15:44:11.392,0.0470123,,01/Apr/19 15:49:15.692,0.0019989,,01/Apr/19 15:44:11.392,0.0130005,,01/Apr/19 10:43:54.373,1.3499908
01/Apr/19 16:20:51.808,5.33647205722628,,01/Apr/19 16:02:26.551,5.33547630566978,,01/Apr/19 16:20:51.808,18.0593872,,01/Apr/19 16:02:26.551,18.0157471,,01/Apr/19 16:20:51.808,4.38077827278763,,01/Apr/19 16:02:26.551,4.31423393584471,,01/Apr/19 16:20:51.808,1.3529968,,01/Apr/19 16:02:26.551,1.378006,,01/Apr/19 16:02:26.551,1.4000092,,01/Apr/19 16:20:51.808,1.4000092,,01/Apr/19 10:08:00.457,25.0479889,,01/Apr/19 16:20:51.808,0.0470124,,01/Apr/19 16:02:26.551,0,,01/Apr/19 16:20:51.808,0,,01/Apr/19 16:02:26.551,0.0220032,,01/Apr/19 10:48:19.672,1.3500061
01/Apr/19 16:28:17.257,5.19023373577251,,01/Apr/19 16:24:12.008,5.33603704008253,,01/Apr/19 16:28:17.257,18.180542,,01/Apr/19 16:24:12.008,18.02185,,01/Apr/19 16:28:17.257,4.30601336745147,,01/Apr/19 16:24:12.008,4.25596166372655,,01/Apr/19 16:28:17.257,1.3429871,,01/Apr/19 16:24:12.008,1.3800048,,01/Apr/19 16:24:12.008,1.4000091,,01/Apr/19 16:28:17.257,1.3499908,,01/Apr/19 10:18:25.367,21.25,,01/Apr/19 16:28:17.257,0.0070037,,01/Apr/19 16:24:12.008,0.0180054,,01/Apr/19 16:28:17.257,0,,01/Apr/19 16:24:12.008,0.0019989,,01/Apr/19 10:57:12.221,1.3000031
01/Apr/19 16:33:54.668,5.19224951737909,,01/Apr/19 16:31:20.519,5.3802613588443,,01/Apr/19 16:33:54.668,18.1665039,,01/Apr/19 16:31:20.519,17.6174927,,01/Apr/19 16:33:54.668,4.29213371437705,,01/Apr/19 16:31:20.519,4.30264448502777,,01/Apr/19 16:33:54.668,1.3399963,,01/Apr/19 16:31:20.519,1.3899994,,01/Apr/19 16:31:20.519,1.4500122,,01/Apr/19 16:33:54.668,1.4000092,,01/Apr/19 10:21:52.568,32.9510041,,01/Apr/19 16:33:54.668,0.0470124,,01/Apr/19 16:31:20.519,0.0380096,,01/Apr/19 16:33:54.668,0.0130005,,01/Apr/19 16:31:20.519,0.0220032,,01/Apr/19 11:00:18.430,1.3000031
